County,meanElev,pH,Max NDVI,Mean NDVI,mean Tmax,mean Tmin,Hargreaves PET,Precipitation,Temp_range
Migori,1343.795281,5.898413450078071,0.5823714285714284,0.2377857142857143,27.3266652173913,19.932534782608695,3.9296565217391306,1424.9367083333334,7.394130434782607
Kericho,1971.908546,5.581916293774356,0.5918166666666668,0.391,28.405554545454546,18.059154545454547,4.584768181818182,2050.9835166666667,10.3464
Nandi,1917.119505,5.614627516425132,0.6429375,0.417875,23.74045,14.313245833333333,3.9138708333333336,1912.9077,9.427204166666666
Kericho,1971.908546,5.581916293774356,0.5918166666666668,0.391,28.405554545454546,18.059154545454547,4.584768181818182,2050.9835166666667,10.3464
Kakamega,1519.382147,5.667085342542705,0.5960166666666668,0.3683666666666667,28.06635,16.80648181818182,4.672431818181818,2073.0085,11.259868181818181
